Name,Class,IoU,Accuracy
2007_000032,aeroplane,0.17747232126102458,0.8702652706352436
2007_000032,person,0.02111976147092927,0.825091568315513
2007_000033,aeroplane,0.45720614654736363,0.8219730556906267
2007_000039,tvmonitor,0.6576089500538314,0.9207400986075743
2007_000042,train,0.6375436147941381,0.7691614181227143
2007_000061,boat,0.11910821541280668,0.5172424480990844
2007_000063,chair,0.5025252346878951,0.6060765384314208
2007_000063,dog,0.5538467732195338,0.8760305616770888
2007_000068,bird,0.23654728299223712,0.7161621462070775
2007_000121,tvmonitor,0.08922779419731329,0.26144256059788806
2007_000123,train,0.000868008463082515,0.5972247281316122
2007_000129,bicycle,0.2702275600505689,0.8303510002337775
2007_000129,person,0.6012226197863716,0.7982633670640884
2007_000170,bottle,0.008204878246918094,0.7289880407336496
2007_000170,person,0.5638338300298018,0.7579622076084243
2007_000175,sheep,0.8749284815196247,0.9571254854273722
2007_000187,tvmonitor,0.6323586442255488,0.897207358131516
2007_000241,boat,0.08509532062391681,0.5380315585090382
2007_000243,aeroplane,0.9966507177033492,0.9999575891234278
2007_000250,bottle,0.09610313507178435,0.7807355650685868
2007_000250,diningtable,0.3057438048231593,0.7031551553521735
2007_000256,aeroplane,0.42652899126290705,0.8762820983574453
2007_000323,person,0.0032938031022388212,0.20380146091475063
2007_000332,horse,0.0,0.8536669235030788
2007_000333,train,0.14725694522932253,0.5348712479424946
2007_000346,bottle,0.25303106556252003,0.8190067069452913
2007_000346,person,0.18758316450688692,0.6243500914583449
2007_000363,bird,0.16971392473603467,0.7071614997771978
2007_000364,motorbike,0.5807418842494322,0.8369744018931633
2007_000364,person,0.05689914701455093,0.5118062970765634
2007_000392,horse,0.25547088023491576,0.9275538804832916
2007_000392,person,0.05950046365971937,0.5791131490149124
2007_000452,chair,0.0,0.5113678615953282
2007_000452,sofa,0.04823017481953975,0.38645808271910065
2007_000464,cow,0.9695924261874198,0.9979386377604578
2007_000480,aeroplane,0.20152068743868196,0.45894320591437904
2007_000480,person,0.2890270418610542,0.6139664164135481
2007_000491,cow,0.2736082023068988,0.427786977585984
2007_000504,cow,0.719026952113498,0.9614919374993752
2007_000504,person,0.060671217439736795,0.6375173696154193
2007_000515,bicycle,0.0,0.9979856808179888
2007_000515,car,0.025324717707721427,0.5095680161145535
2007_000515,person,0.010996573427576022,0.6224136798546187
2007_000528,cat,0.7352667624926017,0.965828849574907
2007_000529,boat,0.15591138104769134,0.5897019552060548
2007_000529,car,0.0026705012325390306,0.967424415249802
2007_000549,cat,0.6723451776649746,0.7369653568634269
2007_000559,bottle,0.0,0.8285446144961016
2007_000559,tvmonitor,0.29526373085583907,0.4751382749505764
2007_000572,bicycle,0.018890103881902678,0.764094575141488
2007_000584,bicycle,0.3510851369125912,0.7463321433370922
2007_000584,sofa,0.19209698957971882,0.551069535901466
2007_000629,person,0.0,0.8622879244907017
2007_000629,train,0.47834834834834833,0.84264970968414
2007_000636,train,0.3765153636354209,0.6276237961041776
2007_000645,bird,0.559690300980016,0.8597572829014969
2007_000648,aeroplane,0.05417737898625986,0.6496111415974417
2007_000648,bus,0.591646456480733,0.8088317848379915
2007_000648,car,0.0024846020059891985,0.5188563210778284
2007_000648,person,0.0,0.9487072744589727
2007_000661,chair,0.004830285497362324,0.5795504822582073
2007_000661,pottedplant,0.03001586204091593,0.7362069728342625
2007_000661,sofa,0.15436900731398445,0.6380851252101584
2007_000663,bus,0.32612607940253613,0.3565316006853996
2007_000663,car,0.17548266704945095,0.8862157424006815
2007_000676,sheep,0.9539596896459467,0.9887063430427792
2007_000713,boat,0.704014730909801,0.935176981687757
2007_000720,dog,0.5395338545508187,0.9619688708842252
2007_000727,bus,0.13598532215411738,0.5330744687922363
2007_000727,car,0.049823543728703554,0.48100613741608134
2007_000727,person,0.0167877070661161,0.43681452595661713
2007_000733,motorbike,0.43689831712515004,0.7517347517347517
2007_000733,person,0.44313762686142466,0.8097794097794098
2007_000738,aeroplane,0.6410132883696655,0.8887762526975677
2007_000762,bottle,0.2294130327666913,0.7038214110280584
2007_000762,diningtable,0.247516151799772,0.6718924773183247
2007_000762,person,0.3254345177412537,0.8394439216661045
2007_000768,bus,0.6673861411560805,0.7717848491521692
2007_000783,horse,0.027993348115299334,0.424315531855625
2007_000783,person,0.07185148134792774,0.603088065581599
2007_000793,bicycle,0.001342796854018799,0.9690561103185925
2007_000793,bus,0.0517957435820189,0.7380884450784594
2007_000793,person,0.037065492753021304,0.7243640038040894
2007_000799,horse,0.5496973018109702,0.8374091365201701
2007_000799,person,0.37586379043064716,0.7761896461565279
