Name,Class,IoU,Accuracy
2007_000032,aeroplane,0.0,0.9585186281401458
2007_000032,person,0.1363973313565604,0.991379629287062
2007_000033,aeroplane,0.020978116818049584,0.8267326449472269
2007_000039,tvmonitor,0.014052146115680463,0.8395784797095953
2007_000042,train,0.004933104118394499,0.40832613774888254
2007_000061,boat,0.010338613297922792,0.9353198980888561
2007_000063,chair,0.0,0.5552224447104359
2007_000063,dog,0.027106253618992472,0.8496358775295605
2007_000068,bird,0.12240510993735414,0.9218949854055295
2007_000121,tvmonitor,0.0037552643893308374,0.5264551000094532
2007_000123,train,0.006930975083754933,0.5996960104100032
2007_000129,bicycle,0.024661381388409443,0.7773102227565708
2007_000129,person,0.0,0.5866145676785893
2007_000170,bottle,0.0,0.9830405949110685
2007_000170,person,0.0033870604815310463,0.5329892616332307
2007_000175,sheep,0.016317242988836595,0.6693275278180939
2007_000187,tvmonitor,0.003292229170319288,0.7226116704346459
2007_000241,boat,0.0,0.9560696803128503
2007_000243,aeroplane,0.5272266779231743,0.9932142597484429
2007_000250,bottle,0.0,0.9656820132635711
2007_000250,diningtable,0.004542541829832681,0.6178057701454838
2007_000256,aeroplane,0.0284012539184953,0.9051614403564172
2007_000323,person,0.0012618429957139635,0.2201280364623184
2007_000332,horse,0.009445460085313833,0.8550869529225225
2007_000333,train,0.007547978985740324,0.7146740973176912
2007_000346,bottle,0.030894087158153175,0.9212349648023945
2007_000346,person,0.0,0.707433069120337
2007_000363,bird,0.047036931744760035,0.7652746833025654
2007_000364,motorbike,0.0016131150000937857,0.6927823150847018
2007_000364,person,0.15181775628023092,0.9686242821275
2007_000392,horse,0.0036756756756756758,0.9059540655273757
2007_000392,person,0.0,0.9716106999020355
2007_000452,chair,0.0,0.9814855318125151
2007_000452,sofa,0.0011176038573298848,0.8289516852212331
2007_000464,cow,0.0584293535997385,0.9373324123377154
2007_000480,aeroplane,0.0034236878008597833,0.7781305518940913
2007_000480,person,0.0050933154881403825,0.6932660897472634
2007_000491,cow,0.0013885722575697913,0.40675806282819205
2007_000504,cow,0.04455491980114436,0.8981715668142876
2007_000504,person,0.0,0.9754276174385941
2007_000515,bicycle,0.0,0.9951503076215708
2007_000515,car,0.0,0.9866332406454579
2007_000515,person,0.0,0.9878702953604974
2007_000528,cat,0.00181909136386375,0.8802263524943521
2007_000529,boat,0.02907026748086351,0.9242542170453173
2007_000529,car,0.0,0.9973697983064722
2007_000549,cat,0.005726436191663306,0.26321394418847255
2007_000559,bottle,0.0,0.9771818565494569
2007_000559,tvmonitor,0.011310861423220974,0.7801095093182878
2007_000572,bicycle,0.0004520795660036166,0.956399992112165
2007_000584,bicycle,0.032742712501020656,0.8615709118954828
2007_000584,sofa,0.01932523616734143,0.8938527248187252
2007_000629,person,0.0,0.9946828265260831
2007_000629,train,0.00509468127551177,0.7063597742692284
2007_000636,train,0.0,0.7499674831996531
2007_000645,bird,0.0,0.6879557888305702
2007_000648,aeroplane,0.0,0.9760566667297418
2007_000648,bus,0.002203138348095859,0.7200471802246737
2007_000648,car,0.0,0.9982969704997445
2007_000648,person,0.0,0.9977292939996594
2007_000661,chair,0.0,0.9968586850721175
2007_000661,pottedplant,0.005194805194805195,0.991527298469162
2007_000661,sofa,0.025338539503198473,0.9351163613839483
2007_000663,bus,0.003972562832702137,0.2549944038905342
2007_000663,car,0.0,0.9616988401691708
2007_000676,sheep,0.004407421081779583,0.7640364022182602
2007_000713,boat,0.0048005805353205505,0.7821289128136819
2007_000720,dog,0.043524699599465956,0.9563583198806006
2007_000727,bus,0.0,0.9255367469479095
2007_000727,car,0.0,0.9652028449249994
2007_000727,person,0.0,0.9844182748764762
2007_000733,motorbike,0.0,0.8047358047358047
2007_000733,person,0.0553110379483625,0.8528012528012529
2007_000738,aeroplane,0.010238729561719688,0.7643305367770985
2007_000762,bottle,0.04682992284468299,0.9159194881901414
2007_000762,diningtable,0.007341794083250314,0.7287372239878321
2007_000762,person,0.0,0.7914647065438039
2007_000768,bus,0.00307216636962494,0.4426062541290465
2007_000783,horse,0.007448735175556464,0.8309771578654145
2007_000783,person,0.04926506218704571,0.9707210792311671
2007_000793,bicycle,0.04,0.9890156918687589
2007_000793,bus,0.13701502970989166,0.9853245363766049
2007_000793,person,0.007349256722899616,0.8940263908701854
2007_000799,horse,0.0063269524579850816,0.7395615940151412
2007_000799,person,0.0,0.8598759121680509
2007_000804,chair,0.00904831152043949,0.9239374434150637
2007_000804,sofa,0.05039550905843328,0.9076905904676861
2007_000822,motorbike,0.01589134753083568,0.8818016878339464
2007_000830,chair,0.0,0.9374339319732505
2007_000830,diningtable,0.023067632850241545,0.9542738593902804
2007_000836,horse,0.008395964520278963,0.9004959913031662
2007_000836,person,0.007880434782608695,0.9503872808805545
2007_000837,boat,0.030882352941176472,0.9805564570855339
2007_000847,diningtable,0.0,0.8048743035142368
2007_000847,person,0.013227592398623372,0.8191714561488176
2007_000862,boat,0.0,0.9958790473641959
2007_000862,person,0.06695464362850972,0.9976879850147177
2007_000876,cat,0.0012065479684340965,0.6192743228629318
2007_000904,cow,0.09329285122826388,0.9815803344136547
2007_000904,horse,0.0,0.948604366890581
2007_000904,person,0.0,0.9446344663623824
2007_000925,sheep,0.022589360853966425,0.7358321162640362
